zip,mean,median,min,max,tertiles,week_ending,test_rate
10001,4437.871333,4329.47,1926.62,6862.69,3,8/8/2020,1926.62
10001,4437.871333,4329.47,1926.62,6862.69,3,10/3/2020,3498.34
10001,4437.871333,4329.47,1926.62,6862.69,3,10/10/2020,4157.45
10001,4437.871333,4329.47,1926.62,6862.69,3,2/13/2021,6055.1
10001,4437.871333,4329.47,1926.62,6862.69,3,12/19/2020,5816.08
10001,4437.871333,4329.47,1926.62,6862.69,3,10/24/2020,3795.3
10001,4437.871333,4329.47,1926.62,6862.69,3,8/29/2020,2730.59
10001,4437.871333,4329.47,1926.62,6862.69,3,2/27/2021,6862.69
10001,4437.871333,4329.47,1926.62,6862.69,3,10/31/2020,3885.84
10001,4437.871333,4329.47,1926.62,6862.69,3,1/9/2021,6645.4
10001,4437.871333,4329.47,1926.62,6862.69,3,11/14/2020,4309.55
10001,4437.871333,4329.47,1926.62,6862.69,3,1/16/2021,5591.55
10001,4437.871333,4329.47,1926.62,6862.69,3,9/19/2020,3291.92
10001,4437.871333,4329.47,1926.62,6862.69,3,1/30/2021,6073.21
10001,4437.871333,4329.47,1926.62,6862.69,3,11/28/2020,4943.31
10001,4437.871333,4329.47,1926.62,6862.69,3,1/23/2021,5743.65
10001,4437.871333,4329.47,1926.62,6862.69,3,8/15/2020,1962.84
10001,4437.871333,4329.47,1926.62,6862.69,3,12/12/2020,5167.84
10001,4437.871333,4329.47,1926.62,6862.69,3,10/17/2020,3795.3
10001,4437.871333,4329.47,1926.62,6862.69,3,12/26/2020,4754.99
10001,4437.871333,4329.47,1926.62,6862.69,3,2/20/2021,5305.45
10001,4437.871333,4329.47,1926.62,6862.69,3,1/2/2021,4349.39
10001,4437.871333,4329.47,1926.62,6862.69,3,9/5/2020,3132.57
10001,4437.871333,4329.47,1926.62,6862.69,3,9/12/2020,3005.82
10001,4437.871333,4329.47,1926.62,6862.69,3,8/22/2020,2929.77
10001,4437.871333,4329.47,1926.62,6862.69,3,9/26/2020,3052.9
10001,4437.871333,4329.47,1926.62,6862.69,3,11/21/2020,6178.23
10001,4437.871333,4329.47,1926.62,6862.69,3,11/7/2020,3940.16
10001,4437.871333,4329.47,1926.62,6862.69,3,2/6/2021,4921.58
10001,4437.871333,4329.47,1926.62,6862.69,3,12/5/2020,5312.7
10002,3850.853333,3763.81,2130.83,5873.39,2,11/14/2020,3763.81
10002,3850.853333,3763.81,2130.83,5873.39,2,1/30/2021,5428.64
10002,3850.853333,3763.81,2130.83,5873.39,2,10/3/2020,2809.25
10002,3850.853333,3763.81,2130.83,5873.39,2,8/29/2020,2444.15
10002,3850.853333,3763.81,2130.83,5873.39,2,8/15/2020,2399.01
10002,3850.853333,3763.81,2130.83,5873.39,2,2/13/2021,5030.36
10002,3850.853333,3763.81,2130.83,5873.39,2,9/5/2020,3180.98
10002,3850.853333,3763.81,2130.83,5873.39,2,9/12/2020,2668.52
10002,3850.853333,3763.81,2130.83,5873.39,2,2/20/2021,4033.31
10002,3850.853333,3763.81,2130.83,5873.39,2,9/26/2020,2870.32
10002,3850.853333,3763.81,2130.83,5873.39,2,9/19/2020,2842.44
10002,3850.853333,3763.81,2130.83,5873.39,2,8/8/2020,2130.83
10002,3850.853333,3763.81,2130.83,5873.39,2,12/26/2020,4403.72
10002,3850.853333,3763.81,2130.83,5873.39,2,10/10/2020,3289.84
10002,3850.853333,3763.81,2130.83,5873.39,2,2/6/2021,4321.41
10002,3850.853333,3763.81,2130.83,5873.39,2,12/19/2020,5096.74
10002,3850.853333,3763.81,2130.83,5873.39,2,1/9/2021,5873.39
10002,3850.853333,3763.81,2130.83,5873.39,2,8/22/2020,2835.8
10002,3850.853333,3763.81,2130.83,5873.39,2,2/27/2021,5289.24
10002,3850.853333,3763.81,2130.83,5873.39,2,10/31/2020,3099.99
10002,3850.853333,3763.81,2130.83,5873.39,2,12/12/2020,4752.88
10002,3850.853333,3763.81,2130.83,5873.39,2,11/28/2020,3763.81
10002,3850.853333,3763.81,2130.83,5873.39,2,1/23/2021,5229.5
10002,3850.853333,3763.81,2130.83,5873.39,2,11/21/2020,4709.07
10002,3850.853333,3763.81,2130.83,5873.39,2,1/2/2021,4081.11
10002,3850.853333,3763.81,2130.83,5873.39,2,10/24/2020,3324.36
10002,3850.853333,3763.81,2130.83,5873.39,2,10/17/2020,2964.58
10002,3850.853333,3763.81,2130.83,5873.39,2,12/5/2020,4261.66
10002,3850.853333,3763.81,2130.83,5873.39,2,1/16/2021,5410.05
10002,3850.853333,3763.81,2130.83,5873.39,2,11/7/2020,3216.83
10003,7526.240333,8062.575,2087.89,11916.01,3,11/14/2020,8857.34
10003,7526.240333,8062.575,2087.89,11916.01,3,12/26/2020,5033.55
10003,7526.240333,8062.575,2087.89,11916.01,3,9/12/2020,7758.74
10003,7526.240333,8062.575,2087.89,11916.01,3,1/9/2021,6634.21
10003,7526.240333,8062.575,2087.89,11916.01,3,8/29/2020,6089.54
10003,7526.240333,8062.575,2087.89,11916.01,3,10/3/2020,4461.09
10003,7526.240333,8062.575,2087.89,11916.01,3,9/19/2020,8381.22
10003,7526.240333,8062.575,2087.89,11916.01,3,11/21/2020,11916.01
10003,7526.240333,8062.575,2087.89,11916.01,3,9/5/2020,5363.32
10003,7526.240333,8062.575,2087.89,11916.01,3,10/24/2020,8238.57
10003,7526.240333,8062.575,2087.89,11916.01,3,8/15/2020,2226.84
10003,7526.240333,8062.575,2087.89,11916.01,3,12/5/2020,8662.82
10003,7526.240333,8062.575,2087.89,11916.01,3,8/8/2020,2087.89
10003,7526.240333,8062.575,2087.89,11916.01,3,11/7/2020,8092.21
10003,7526.240333,8062.575,2087.89,11916.01,3,10/17/2020,8468.29
10003,7526.240333,8062.575,2087.89,11916.01,3,2/20/2021,9201.93
10003,7526.240333,8062.575,2087.89,11916.01,3,10/31/2020,8066.28
10003,7526.240333,8062.575,2087.89,11916.01,3,2/13/2021,10941.53
10003,7526.240333,8062.575,2087.89,11916.01,3,11/28/2020,5839.44
10003,7526.240333,8062.575,2087.89,11916.01,3,9/26/2020,8025.52
10003,7526.240333,8062.575,2087.89,11916.01,3,1/16/2021,6734.25
10003,7526.240333,8062.575,2087.89,11916.01,3,2/27/2021,10150.47
10003,7526.240333,8062.575,2087.89,11916.01,3,12/19/2020,8058.87
10003,7526.240333,8062.575,2087.89,11916.01,3,10/10/2020,9068.54
10003,7526.240333,8062.575,2087.89,11916.01,3,8/22/2020,6435.98
10003,7526.240333,8062.575,2087.89,11916.01,3,1/2/2021,4325.85
10003,7526.240333,8062.575,2087.89,11916.01,3,1/30/2021,10887.81
10003,7526.240333,8062.575,2087.89,11916.01,3,1/23/2021,8340.46
10003,7526.240333,8062.575,2087.89,11916.01,3,2/6/2021,9531.69
10003,7526.240333,8062.575,2087.89,11916.01,3,12/12/2020,7906.95
10004,6687.715667,7149.79,2186.99,12516.34,3,9/12/2020,3196.38
10004,6687.715667,7149.79,2186.99,12516.34,3,11/21/2020,12516.34
10004,6687.715667,7149.79,2186.99,12516.34,3,10/10/2020,5585.25
10004,6687.715667,7149.79,2186.99,12516.34,3,9/26/2020,4172.11
10004,6687.715667,7149.79,2186.99,12516.34,3,11/7/2020,6931.09
10004,6687.715667,7149.79,2186.99,12516.34,3,10/24/2020,4609.51
10004,6687.715667,7149.79,2186.99,12516.34,3,1/9/2021,9992.88
10004,6687.715667,7149.79,2186.99,12516.34,3,11/28/2020,8781.62
10004,6687.715667,7149.79,2186.99,12516.34,3,11/14/2020,8175.99
10004,6687.715667,7149.79,2186.99,12516.34,3,1/2/2021,8243.29
10004,6687.715667,7149.79,2186.99,12516.34,3,12/19/2020,9387.25
10004,6687.715667,7149.79,2186.99,12516.34,3,8/29/2020,3061.79
10004,6687.715667,7149.79,2186.99,12516.34,3,12/26/2020,10564.86
10004,6687.715667,7149.79,2186.99,12516.34,3,2/20/2021,7839.53
10004,6687.715667,7149.79,2186.99,12516.34,3,8/22/2020,3061.79
10004,6687.715667,7149.79,2186.99,12516.34,3,2/27/2021,8310.58
10004,6687.715667,7149.79,2186.99,12516.34,3,10/31/2020,7402.13
10004,6687.715667,7149.79,2186.99,12516.34,3,1/16/2021,9454.54
10004,6687.715667,7149.79,2186.99,12516.34,3,8/15/2020,2287.93
10004,6687.715667,7149.79,2186.99,12516.34,3,8/8/2020,2186.99
10004,6687.715667,7149.79,2186.99,12516.34,3,1/23/2021,6897.44
10004,6687.715667,7149.79,2186.99,12516.34,3,12/5/2020,8815.27
10004,6687.715667,7149.79,2186.99,12516.34,3,10/17/2020,4811.39
10004,6687.715667,7149.79,2186.99,12516.34,3,10/3/2020,4071.17
10004,6687.715667,7149.79,2186.99,12516.34,3,2/13/2021,7536.72
10004,6687.715667,7149.79,2186.99,12516.34,3,12/12/2020,10934.97
10004,6687.715667,7149.79,2186.99,12516.34,3,9/5/2020,3936.59
10004,6687.715667,7149.79,2186.99,12516.34,3,9/19/2020,3970.24
10004,6687.715667,7149.79,2186.99,12516.34,3,1/30/2021,7368.49
10004,6687.715667,7149.79,2186.99,12516.34,3,2/6/2021,6527.34
10005,4091.098,4270.76,1941.25,6680.2,3,8/15/2020,2009.77
10005,4091.098,4270.76,1941.25,6680.2,3,11/7/2020,3357.23
10005,4091.098,4270.76,1941.25,6680.2,3,8/29/2020,2706.34
10005,4091.098,4270.76,1941.25,6680.2,3,11/14/2020,3951.02
10005,4091.098,4270.76,1941.25,6680.2,3,9/26/2020,2980.4
10005,4091.098,4270.76,1941.25,6680.2,3,1/16/2021,4773.2
10005,4091.098,4270.76,1941.25,6680.2,3,10/3/2020,3231.62
10005,4091.098,4270.76,1941.25,6680.2,3,1/9/2021,6280.53
10005,4091.098,4270.76,1941.25,6680.2,3,2/13/2021,4898.81
10005,4091.098,4270.76,1941.25,6680.2,3,10/24/2020,3551.35
10005,4091.098,4270.76,1941.25,6680.2,3,2/20/2021,4247.92
10005,4091.098,4270.76,1941.25,6680.2,3,1/2/2021,4693.27
10005,4091.098,4270.76,1941.25,6680.2,3,2/27/2021,4784.62
10005,4091.098,4270.76,1941.25,6680.2,3,8/8/2020,1941.25
10005,4091.098,4270.76,1941.25,6680.2,3,9/5/2020,2694.92
10005,4091.098,4270.76,1941.25,6680.2,3,9/12/2020,2694.92
10005,4091.098,4270.76,1941.25,6680.2,3,11/21/2020,6246.27
10005,4091.098,4270.76,1941.25,6680.2,3,12/5/2020,4659.01
10005,4091.098,4270.76,1941.25,6680.2,3,1/30/2021,4830.3
10005,4091.098,4270.76,1941.25,6680.2,3,11/28/2020,4613.33
10005,4091.098,4270.76,1941.25,6680.2,3,12/19/2020,6680.2
10005,4091.098,4270.76,1941.25,6680.2,3,8/22/2020,2352.34
10005,4091.098,4270.76,1941.25,6680.2,3,2/6/2021,4293.6
10005,4091.098,4270.76,1941.25,6680.2,3,12/26/2020,5332.74
10005,4091.098,4270.76,1941.25,6680.2,3,10/17/2020,3562.77
10005,4091.098,4270.76,1941.25,6680.2,3,10/10/2020,4864.55
10005,4091.098,4270.76,1941.25,6680.2,3,10/31/2020,3322.97
10005,4091.098,4270.76,1941.25,6680.2,3,12/12/2020,5332.74
10005,4091.098,4270.76,1941.25,6680.2,3,1/23/2021,4453.47
10005,4091.098,4270.76,1941.25,6680.2,3,9/19/2020,3391.48
10006,4110.238,4258.09,2040.33,6416.7,3,2/20/2021,4642.5
10006,4110.238,4258.09,2040.33,6416.7,3,2/27/2021,5174.76
10006,4110.238,4258.09,2040.33,6416.7,3,11/14/2020,3903.25
10006,4110.238,4258.09,2040.33,6416.7,3,9/12/2020,2513.45
10006,4110.238,4258.09,2040.33,6416.7,3,12/19/2020,6327.99
10006,4110.238,4258.09,2040.33,6416.7,3,2/13/2021,4849.49
10006,4110.238,4258.09,2040.33,6416.7,3,1/16/2021,5647.88
10006,4110.238,4258.09,2040.33,6416.7,3,10/24/2020,3193.57
10006,4110.238,4258.09,2040.33,6416.7,3,1/2/2021,5115.62
10006,4110.238,4258.09,2040.33,6416.7,3,8/22/2020,3016.15
10006,4110.238,4258.09,2040.33,6416.7,3,1/30/2021,4553.79
10006,4110.238,4258.09,2040.33,6416.7,3,9/5/2020,3045.72
10006,4110.238,4258.09,2040.33,6416.7,3,11/7/2020,3962.39
10006,4110.238,4258.09,2040.33,6416.7,3,10/10/2020,3725.83
10006,4110.238,4258.09,2040.33,6416.7,3,1/9/2021,6180.14
10006,4110.238,4258.09,2040.33,6416.7,3,9/19/2020,2957.01
10006,4110.238,4258.09,2040.33,6416.7,3,8/8/2020,2040.33
10006,4110.238,4258.09,2040.33,6416.7,3,8/29/2020,2365.6
10006,4110.238,4258.09,2040.33,6416.7,3,8/15/2020,2158.61
10006,4110.238,4258.09,2040.33,6416.7,3,9/26/2020,2483.88
10006,4110.238,4258.09,2040.33,6416.7,3,12/26/2020,4642.5
10006,4110.238,4258.09,2040.33,6416.7,3,1/23/2021,4553.79
10006,4110.238,4258.09,2040.33,6416.7,3,10/17/2020,3784.97
10006,4110.238,4258.09,2040.33,6416.7,3,12/5/2020,5026.91
10006,4110.238,4258.09,2040.33,6416.7,3,10/31/2020,2365.6
10006,4110.238,4258.09,2040.33,6416.7,3,2/6/2021,5026.91
10006,4110.238,4258.09,2040.33,6416.7,3,10/3/2020,3311.85
10006,4110.238,4258.09,2040.33,6416.7,3,11/28/2020,5026.91
10006,4110.238,4258.09,2040.33,6416.7,3,11/21/2020,6416.7
10006,4110.238,4258.09,2040.33,6416.7,3,12/12/2020,5293.04
10007,5841.897667,5192.06,2574.57,11328.12,3,1/16/2021,7966.87
10007,5841.897667,5192.06,2574.57,11328.12,3,12/19/2020,8024.09
10007,5841.897667,5192.06,2574.57,11328.12,3,10/10/2020,4619.93
10007,5841.897667,5192.06,2574.57,11328.12,3,9/5/2020,4834.48
10007,5841.897667,5192.06,2574.57,11328.12,3,9/12/2020,3447.07
10007,5841.897667,5192.06,2574.57,11328.12,3,2/27/2021,7480.57
10007,5841.897667,5192.06,2574.57,11328.12,3,8/22/2020,2760.51
10007,5841.897667,5192.06,2574.57,11328.12,3,12/26/2020,6579.46
10007,5841.897667,5192.06,2574.57,11328.12,3,10/31/2020,3404.16
10007,5841.897667,5192.06,2574.57,11328.12,3,1/2/2021,5821.4
10007,5841.897667,5192.06,2574.57,11328.12,3,1/9/2021,9468.71
10007,5841.897667,5192.06,2574.57,11328.12,3,9/26/2020,3690.22
10007,5841.897667,5192.06,2574.57,11328.12,3,9/19/2020,3404.16
10007,5841.897667,5192.06,2574.57,11328.12,3,11/7/2020,4262.35
10007,5841.897667,5192.06,2574.57,11328.12,3,10/3/2020,4205.14
10007,5841.897667,5192.06,2574.57,11328.12,3,11/28/2020,8052.69
10007,5841.897667,5192.06,2574.57,11328.12,3,2/13/2021,8825.06
10007,5841.897667,5192.06,2574.57,11328.12,3,2/20/2021,5549.64
10007,5841.897667,5192.06,2574.57,11328.12,3,8/29/2020,3718.83
10007,5841.897667,5192.06,2574.57,11328.12,3,10/17/2020,4133.62
10007,5841.897667,5192.06,2574.57,11328.12,3,12/12/2020,7366.14
10007,5841.897667,5192.06,2574.57,11328.12,3,11/21/2020,11328.12
10007,5841.897667,5192.06,2574.57,11328.12,3,11/14/2020,4805.87
10007,5841.897667,5192.06,2574.57,11328.12,3,8/8/2020,2574.57
10007,5841.897667,5192.06,2574.57,11328.12,3,1/23/2021,9797.68
10007,5841.897667,5192.06,2574.57,11328.12,3,8/15/2020,3275.43
10007,5841.897667,5192.06,2574.57,11328.12,3,12/5/2020,8395.97
10007,5841.897667,5192.06,2574.57,11328.12,3,10/24/2020,4405.38
10007,5841.897667,5192.06,2574.57,11328.12,3,2/6/2021,6450.74
10007,5841.897667,5192.06,2574.57,11328.12,3,1/30/2021,6608.07
10009,4636.654,4538.84,2300.92,6943,3,12/19/2020,5870.4
10009,4636.654,4538.84,2300.92,6943,3,10/31/2020,4078.66
10009,4636.654,4538.84,2300.92,6943,3,11/7/2020,4328.87
10009,4636.654,4538.84,2300.92,6943,3,8/22/2020,3315.77
10009,4636.654,4538.84,2300.92,6943,3,9/26/2020,4215.14
10009,4636.654,4538.84,2300.92,6943,3,2/20/2021,4985.03
10009,4636.654,4538.84,2300.92,6943,3,1/9/2021,6202.85
10009,4636.654,4538.84,2300.92,6943,3,2/27/2021,6265.84
10009,4636.654,4538.84,2300.92,6943,3,8/15/2020,2332.41
10009,4636.654,4538.84,2300.92,6943,3,11/14/2020,4845.05
10009,4636.654,4538.84,2300.92,6943,3,1/2/2021,3900.19
10009,4636.654,4538.84,2300.92,6943,3,10/3/2020,3382.26
10009,4636.654,4538.84,2300.92,6943,3,8/29/2020,3123.3
10009,4636.654,4538.84,2300.92,6943,3,10/10/2020,4855.55
10009,4636.654,4538.84,2300.92,6943,3,12/5/2020,5665.68
10009,4636.654,4538.84,2300.92,6943,3,10/24/2020,4089.16
10009,4636.654,4538.84,2300.92,6943,3,10/17/2020,3919.43
10009,4636.654,4538.84,2300.92,6943,3,12/12/2020,5571.19
10009,4636.654,4538.84,2300.92,6943,3,12/26/2020,4332.37
10009,4636.654,4538.84,2300.92,6943,3,9/12/2020,3866.94
10009,4636.654,4538.84,2300.92,6943,3,1/30/2021,6286.84
10009,4636.654,4538.84,2300.92,6943,3,9/5/2020,3693.72
10009,4636.654,4538.84,2300.92,6943,3,1/16/2021,5882.65
10009,4636.654,4538.84,2300.92,6943,3,9/19/2020,3817.95
10009,4636.654,4538.84,2300.92,6943,3,2/13/2021,6155.61
10009,4636.654,4538.84,2300.92,6943,3,11/28/2020,4745.31
10009,4636.654,4538.84,2300.92,6943,3,1/23/2021,5375.22
10009,4636.654,4538.84,2300.92,6943,3,11/21/2020,6943
10009,4636.654,4538.84,2300.92,6943,3,2/6/2021,4752.31
10009,4636.654,4538.84,2300.92,6943,3,8/8/2020,2300.92
10010,5999.261,6063.92,2299.64,8985.7,3,10/31/2020,6050.43
10010,5999.261,6063.92,2299.64,8985.7,3,11/7/2020,5921.51
10010,5999.261,6063.92,2299.64,8985.7,3,1/16/2021,7411.63
10010,5999.261,6063.92,2299.64,8985.7,3,2/20/2021,6850.96
10010,5999.261,6063.92,2299.64,8985.7,3,10/24/2020,5531.74
10010,5999.261,6063.92,2299.64,8985.7,3,11/28/2020,6077.41
10010,5999.261,6063.92,2299.64,8985.7,3,9/12/2020,3879.71
10010,5999.261,6063.92,2299.64,8985.7,3,1/2/2021,5660.66
10010,5999.261,6063.92,2299.64,8985.7,3,2/27/2021,7720.45
10010,5999.261,6063.92,2299.64,8985.7,3,12/12/2020,6964.89
10010,5999.261,6063.92,2299.64,8985.7,3,1/30/2021,7465.6
10010,5999.261,6063.92,2299.64,8985.7,3,12/5/2020,7255.72
10010,5999.261,6063.92,2299.64,8985.7,3,12/19/2020,8011.27
10010,5999.261,6063.92,2299.64,8985.7,3,10/3/2020,4740.2
10010,5999.261,6063.92,2299.64,8985.7,3,2/6/2021,6901.93
10010,5999.261,6063.92,2299.64,8985.7,3,12/26/2020,6020.45
10010,5999.261,6063.92,2299.64,8985.7,3,8/29/2020,3747.79
10010,5999.261,6063.92,2299.64,8985.7,3,10/17/2020,5816.57
10010,5999.261,6063.92,2299.64,8985.7,3,1/9/2021,8134.2
10010,5999.261,6063.92,2299.64,8985.7,3,9/5/2020,3801.76
10010,5999.261,6063.92,2299.64,8985.7,3,11/14/2020,6650.08
10010,5999.261,6063.92,2299.64,8985.7,3,8/22/2020,3765.78
10010,5999.261,6063.92,2299.64,8985.7,3,8/8/2020,2299.64
10010,5999.261,6063.92,2299.64,8985.7,3,1/23/2021,7147.78
10010,5999.261,6063.92,2299.64,8985.7,3,10/10/2020,6536.14
10010,5999.261,6063.92,2299.64,8985.7,3,2/13/2021,8167.18
10010,5999.261,6063.92,2299.64,8985.7,3,9/19/2020,4713.22
10010,5999.261,6063.92,2299.64,8985.7,3,11/21/2020,8985.7
10010,5999.261,6063.92,2299.64,8985.7,3,8/15/2020,2530.51
10010,5999.261,6063.92,2299.64,8985.7,3,9/26/2020,5216.92
10011,5393.332333,5658.745,2237.37,8573.56,3,10/10/2020,5530.09
10011,5393.332333,5658.745,2237.37,8573.56,3,2/20/2021,5877.86
10011,5393.332333,5658.745,2237.37,8573.56,3,1/2/2021,5057.69
10011,5393.332333,5658.745,2237.37,8573.56,3,9/5/2020,3672.66
10011,5393.332333,5658.745,2237.37,8573.56,3,1/16/2021,6758.33
10011,5393.332333,5658.745,2237.37,8573.56,3,10/24/2020,5196.4
10011,5393.332333,5658.745,2237.37,8573.56,3,12/12/2020,6382.42
10011,5393.332333,5658.745,2237.37,8573.56,3,8/8/2020,2237.37
10011,5393.332333,5658.745,2237.37,8573.56,3,11/28/2020,6460.82
10011,5393.332333,5658.745,2237.37,8573.56,3,10/31/2020,4846.62
10011,5393.332333,5658.745,2237.37,8573.56,3,1/9/2021,7234.75
10011,5393.332333,5658.745,2237.37,8573.56,3,8/15/2020,2263.5
10011,5393.332333,5658.745,2237.37,8573.56,3,12/26/2020,5787.4
10011,5393.332333,5658.745,2237.37,8573.56,3,8/29/2020,3568.13
10011,5393.332333,5658.745,2237.37,8573.56,3,10/17/2020,4957.18
10011,5393.332333,5658.745,2237.37,8573.56,3,11/7/2020,5198.41
10011,5393.332333,5658.745,2237.37,8573.56,3,1/23/2021,6131.15
10011,5393.332333,5658.745,2237.37,8573.56,3,9/12/2020,3763.12
10011,5393.332333,5658.745,2237.37,8573.56,3,2/27/2021,6679.94
10011,5393.332333,5658.745,2237.37,8573.56,3,10/3/2020,4378.24
10011,5393.332333,5658.745,2237.37,8573.56,3,2/6/2021,5869.82
10011,5393.332333,5658.745,2237.37,8573.56,3,1/30/2021,6573.39
10011,5393.332333,5658.745,2237.37,8573.56,3,12/19/2020,7210.63
10011,5393.332333,5658.745,2237.37,8573.56,3,2/13/2021,7136.25
10011,5393.332333,5658.745,2237.37,8573.56,3,9/26/2020,4277.73
10011,5393.332333,5658.745,2237.37,8573.56,3,9/19/2020,4325.98
10011,5393.332333,5658.745,2237.37,8573.56,3,11/21/2020,8573.56
10011,5393.332333,5658.745,2237.37,8573.56,3,8/22/2020,3212.32
10011,5393.332333,5658.745,2237.37,8573.56,3,12/5/2020,6583.45
10011,5393.332333,5658.745,2237.37,8573.56,3,11/14/2020,6054.76
10012,6715.743333,6675.43,2535.41,11541.09,3,10/10/2020,7459.38
10012,6715.743333,6675.43,2535.41,11541.09,3,12/26/2020,5649.6
10012,6715.743333,6675.43,2535.41,11541.09,3,11/7/2020,6755.34
10012,6715.743333,6675.43,2535.41,11541.09,3,8/22/2020,4975.8
10012,6715.743333,6675.43,2535.41,11541.09,3,8/29/2020,4422.93
10012,6715.743333,6675.43,2535.41,11541.09,3,8/8/2020,2535.41
10012,6715.743333,6675.43,2535.41,11541.09,3,10/24/2020,6595.52
10012,6715.743333,6675.43,2535.41,11541.09,3,12/19/2020,9066.15
10012,6715.743333,6675.43,2535.41,11541.09,3,10/3/2020,4025.56
10012,6715.743333,6675.43,2535.41,11541.09,3,12/5/2020,8478.72
10012,6715.743333,6675.43,2535.41,11541.09,3,2/13/2021,9312.34
10012,6715.743333,6675.43,2535.41,11541.09,3,10/17/2020,6560.97
10012,6715.743333,6675.43,2535.41,11541.09,3,2/6/2021,8258.44
10012,6715.743333,6675.43,2535.41,11541.09,3,2/20/2021,7649.42
10012,6715.743333,6675.43,2535.41,11541.09,3,10/31/2020,6349.33
10012,6715.743333,6675.43,2535.41,11541.09,3,1/9/2021,8236.85
10012,6715.743333,6675.43,2535.41,11541.09,3,11/28/2020,6306.13
10012,6715.743333,6675.43,2535.41,11541.09,3,9/26/2020,5632.33
10012,6715.743333,6675.43,2535.41,11541.09,3,1/30/2021,9446.24
10012,6715.743333,6675.43,2535.41,11541.09,3,1/23/2021,8318.91
10012,6715.743333,6675.43,2535.41,11541.09,3,2/27/2021,8521.92
10012,6715.743333,6675.43,2535.41,11541.09,3,11/14/2020,7429.14
10012,6715.743333,6675.43,2535.41,11541.09,3,8/15/2020,2928.46
10012,6715.743333,6675.43,2535.41,11541.09,3,1/2/2021,4746.88
10012,6715.743333,6675.43,2535.41,11541.09,3,9/19/2020,5589.13
10012,6715.743333,6675.43,2535.41,11541.09,3,12/12/2020,7856.75
10012,6715.743333,6675.43,2535.41,11541.09,3,1/16/2021,7753.09
10012,6715.743333,6675.43,2535.41,11541.09,3,9/12/2020,4163.78
10012,6715.743333,6675.43,2535.41,11541.09,3,9/5/2020,4906.69
10012,6715.743333,6675.43,2535.41,11541.09,3,11/21/2020,11541.09
10013,5211.170667,5036.635,2349.16,7168.92,3,10/24/2020,4344.38
10013,5211.170667,5036.635,2349.16,7168.92,3,8/15/2020,2512.24
10013,5211.170667,5036.635,2349.16,7168.92,3,10/3/2020,3639.98
10013,5211.170667,5036.635,2349.16,7168.92,3,11/14/2020,5059.19
10013,5211.170667,5036.635,2349.16,7168.92,3,10/17/2020,4455.42
10013,5211.170667,5036.635,2349.16,7168.92,3,12/5/2020,6023.83
10013,5211.170667,5036.635,2349.16,7168.92,3,10/10/2020,5014.08
10013,5211.170667,5036.635,2349.16,7168.92,3,1/2/2021,4490.11
10013,5211.170667,5036.635,2349.16,7168.92,3,1/23/2021,6356.95
10013,5211.170667,5036.635,2349.16,7168.92,3,11/28/2020,5326.37
10013,5211.170667,5036.635,2349.16,7168.92,3,12/26/2020,5069.6
10013,5211.170667,5036.635,2349.16,7168.92,3,1/16/2021,6728.23
10013,5211.170667,5036.635,2349.16,7168.92,3,12/19/2020,7009.3
10013,5211.170667,5036.635,2349.16,7168.92,3,8/22/2020,3785.71
10013,5211.170667,5036.635,2349.16,7168.92,3,9/12/2020,4660.14
10013,5211.170667,5036.635,2349.16,7168.92,3,1/30/2021,6922.55
10013,5211.170667,5036.635,2349.16,7168.92,3,11/7/2020,4955.09
10013,5211.170667,5036.635,2349.16,7168.92,3,9/19/2020,4729.54
10013,5211.170667,5036.635,2349.16,7168.92,3,11/21/2020,7168.92
10013,5211.170667,5036.635,2349.16,7168.92,3,12/12/2020,6037.71
10013,5211.170667,5036.635,2349.16,7168.92,3,8/29/2020,4084.13
10013,5211.170667,5036.635,2349.16,7168.92,3,10/31/2020,4372.14
10013,5211.170667,5036.635,2349.16,7168.92,3,2/13/2021,7113.4
10013,5211.170667,5036.635,2349.16,7168.92,3,9/5/2020,3803.06
10013,5211.170667,5036.635,2349.16,7168.92,3,8/8/2020,2349.16
10013,5211.170667,5036.635,2349.16,7168.92,3,1/9/2021,6964.19
10013,5211.170667,5036.635,2349.16,7168.92,3,2/6/2021,6377.77
10013,5211.170667,5036.635,2349.16,7168.92,3,2/20/2021,5923.2
10013,5211.170667,5036.635,2349.16,7168.92,3,9/26/2020,4129.24
10013,5211.170667,5036.635,2349.16,7168.92,3,2/27/2021,6929.49
10014,6121.977667,6202.19,2940.4,9440.91,3,12/5/2020,7990.49
10014,6121.977667,6202.19,2940.4,9440.91,3,1/9/2021,8250.91
10014,6121.977667,6202.19,2940.4,9440.91,3,10/3/2020,4420.48
10014,6121.977667,6202.19,2940.4,9440.91,3,10/10/2020,6071.98
10014,6121.977667,6202.19,2940.4,9440.91,3,8/15/2020,2946.99
10014,6121.977667,6202.19,2940.4,9440.91,3,10/17/2020,5224.81
10014,6121.977667,6202.19,2940.4,9440.91,3,11/28/2020,7041.13
10014,6121.977667,6202.19,2940.4,9440.91,3,9/19/2020,4760.01
10014,6121.977667,6202.19,2940.4,9440.91,3,1/30/2021,7690.52
10014,6121.977667,6202.19,2940.4,9440.91,3,1/2/2021,5798.38
10014,6121.977667,6202.19,2940.4,9440.91,3,11/7/2020,5551.15
10014,6121.977667,6202.19,2940.4,9440.91,3,9/12/2020,3886.46
